Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label
175602,94997,3,15:17,4/13/2025,POS,50338,Electronics,Dubai,Multan,390,540600,190.169.122.74,Credit,36,4,2,4,5,Yes,No,2,Yes,0,Normal
557447,11065,8,5:18,3/14/2025,Online,50860,Restaurant,Kuala Lumpur,Multan,87,915701,43.115.240.132,Credit,24,7,24,4,2,No,No,0,Yes,1,Normal
240731,56644,7,15:44,4/15/2025,POS,92354,Clothing,Lahore,Faisalabad,169,979144,242.214.89.18,Credit,22,7,21,5,7,No,Yes,1,Yes,1,Normal
660893,48951,6,5:13,1/7/2025,Online,39204,Restaurant,Kuala Lumpur,Islamabad,441,189765,208.216.243.254,Debit,7,2,12,1,2,Yes,Yes,0,Yes,1,Normal
154044,39229,4,15:45,4/19/2025,POS,12051,Fuel,Faisalabad,Karachi,502,861636,199.47.2.96,Debit,29,3,1,2,9,No,Yes,2,Yes,1,Normal
546090,49540,3,9:09,2/1/2025,ATM,75884,Electronics,Karachi,Faisalabad,525,576134,143.111.31.212,Credit,4,1,10,3,4,No,Yes,0,No,0,Normal
449392,79979,5,17:29,3/11/2025,POS,13212,Restaurant,Islamabad,Multan,366,399364,5.140.121.175,Credit,37,5,6,5,4,Yes,Yes,2,Yes,1,Normal
362207,25834,7,23:27,3/12/2025,Online,70712,Restaurant,Singapore,Faisalabad,475,721132,206.232.128.113,Credit,38,7,16,5,5,No,Yes,2,No,1,Normal
991483,95932,5,1:45,3/17/2025,ATM,32413,ATM,Islamabad,Multan,488,885787,143.165.69.16,Credit,18,6,20,5,5,Yes,Yes,1,No,0,Normal
361645,61318,1,15:10,4/1/2025,POS,80144,Clothing,Singapore,Lahore,303,208258,170.153.4.11,Debit,36,1,16,5,4,Yes,No,2,No,1,Normal
683869,19955,3,10:05,2/2/2025,Online,91127,Fuel,Multan,Islamabad,576,897331,120.5.25.191,Credit,8,1,9,4,7,Yes,No,1,Yes,0,Normal
390867,20639,3,18:36,1/20/2025,POS,62838,Clothing,London,Lahore,461,600764,244.163.130.150,Credit,39,1,11,1,4,Yes,No,0,Yes,0,Normal
730774,97460,5,16:25,3/13/2025,ATM,19378,ATM,Lahore,Karachi,412,630677,169.177.223.149,Credit,38,3,16,4,5,Yes,No,0,No,1,Normal
957521,94865,5,3:59,4/23/2025,ATM,23812,Restaurant,Lahore,Karachi,103,457025,142.212.51.153,Credit,30,4,15,5,3,Yes,No,2,Yes,1,Normal
393910,16314,8,22:54,3/17/2025,POS,84688,Clothing,London,Islamabad,223,539293,169.189.107.109,Debit,28,1,22,3,7,Yes,No,2,No,0,Normal
254201,63093,4,19:26,2/25/2025,ATM,14319,Grocery,Bangkok,Karachi,110,936395,179.214.108.69,Credit,32,6,9,2,7,Yes,No,1,No,1,Normal
525409,11481,9,19:52,1/28/2025,ATM,91429,Clothing,Lahore,Lahore,543,264413,122.215.183.247,Credit,38,1,16,2,8,Yes,No,1,No,0,Normal
791812,36102,5,8:01,4/19/2025,ATM,87144,Grocery,Bangkok,Islamabad,169,875980,248.244.22.175,Credit,15,5,7,5,6,Yes,No,2,No,1,Normal
716721,98383,9,20:39,2/1/2025,Online,21128,Grocery,Multan,Islamabad,568,441883,207.138.136.210,Debit,13,6,22,4,8,No,No,0,Yes,0,Normal
600367,34400,1,5:08,1/19/2025,POS,48109,Grocery,Bangkok,Faisalabad,15,270807,191.31.47.227,Credit,15,5,10,1,2,Yes,No,0,Yes,1,Normal
249023,67310,7,16:51,3/30/2025,POS,93458,ATM,London,Multan,388,136621,209.79.201.233,Debit,4,2,14,1,5,Yes,Yes,0,Yes,1,Normal
728183,74137,5,18:47,3/7/2025,Online,25020,Restaurant,Singapore,Lahore,257,703951,149.12.136.149,Debit,21,7,8,4,1,Yes,No,2,No,0,Normal
983429,37443,4,3:05,3/23/2025,POS,16359,Clothing,Dubai,Multan,577,347992,166.35.206.44,Debit,6,6,9,3,4,Yes,No,1,No,0,Normal
800674,67208,2,0:22,2/28/2025,POS,88675,Grocery,Multan,Islamabad,108,944481,7.116.106.90,Credit,39,3,7,1,2,Yes,No,0,Yes,0,Normal
341237,80323,6,5:10,3/16/2025,POS,12427,ATM,Dubai,Faisalabad,408,896142,169.186.248.223,Credit,15,3,20,4,9,No,No,0,No,0,Normal
936667,13099,8,8:36,4/27/2025,ATM,36263,Grocery,Faisalabad,Lahore,368,124771,97.225.38.165,Debit,33,7,22,4,9,No,Yes,2,No,0,Normal
379337,51285,4,13:41,1/7/2025,POS,90436,Electronics,Dubai,Karachi,79,951085,51.113.183.209,Debit,39,3,17,3,4,Yes,No,2,Yes,1,Normal
305456,53271,8,0:26,1/22/2025,ATM,29024,Grocery,Singapore,Faisalabad,119,667692,131.170.213.14,Credit,33,7,6,4,9,No,Yes,2,Yes,1,Normal
398786,70561,5,8:56,1/8/2025,ATM,68048,Restaurant,Dubai,Lahore,228,260412,58.245.234.240,Debit,18,6,5,3,5,No,Yes,0,No,0,Normal
954568,52534,2,8:32,1/31/2025,Online,31867,Clothing,Islamabad,Faisalabad,181,212123,10.27.174.109,Credit,3,4,6,5,5,No,No,2,No,1,Normal
600764,15469,3,5:04,4/2/2025,ATM,67561,ATM,Kuala Lumpur,Islamabad,136,128333,25.2.29.113,Debit,4,3,22,4,4,No,No,0,Yes,0,Normal
256879,24991,2,7:11,4/6/2025,POS,79059,Electronics,Singapore,Multan,28,225234,152.36.120.229,Credit,8,6,4,4,2,Yes,Yes,0,No,0,Normal
892961,42452,8,3:15,3/24/2025,POS,18238,Electronics,Karachi,Lahore,448,484657,135.230.137.58,Debit,11,6,2,4,7,No,No,1,No,0,Normal
113112,79127,1,18:32,1/12/2025,ATM,46475,ATM,Faisalabad,Faisalabad,97,623807,103.8.78.68,Credit,28,7,10,3,5,Yes,Yes,2,No,1,Normal
297095,15582,7,9:44,3/8/2025,POS,15249,ATM,Dubai,Islamabad,317,262724,223.177.228.48,Debit,13,5,20,5,5,Yes,Yes,1,Yes,0,Normal
233876,81434,6,23:24,4/3/2025,Online,67166,Fuel,London,Lahore,309,291202,44.75.2.195,Debit,35,7,15,3,1,Yes,Yes,0,Yes,1,Normal
309116,89213,7,19:31,3/18/2025,ATM,27577,Electronics,Faisalabad,Islamabad,303,705171,190.109.75.151,Debit,10,3,2,3,1,Yes,Yes,1,Yes,0,Normal
872136,39286,3,8:00,3/2/2025,Online,25486,Grocery,Faisalabad,Karachi,420,964922,42.150.143.200,Credit,39,4,24,4,2,Yes,Yes,1,No,0,Normal
477624,77620,1,21:52,4/25/2025,ATM,54180,Restaurant,Bangkok,Lahore,318,558418,123.86.76.74,Credit,38,2,10,5,1,No,No,0,Yes,0,Normal
486438,90407,9,3:28,3/10/2025,POS,60880,Clothing,Bangkok,Islamabad,385,802037,60.199.29.161,Debit,14,2,2,2,7,Yes,Yes,2,No,0,Normal
596874,96211,5,14:57,3/7/2025,ATM,26735,Fuel,Lahore,Islamabad,94,434314,153.206.225.192,Credit,27,2,16,1,8,No,Yes,2,Yes,1,Normal
538435,32962,7,12:42,2/28/2025,POS,17823,Fuel,Kuala Lumpur,Islamabad,312,386102,77.211.117.114,Credit,16,2,23,4,9,No,No,0,Yes,0,Normal
577981,14052,1,3:37,3/1/2025,ATM,62821,Restaurant,Lahore,Multan,503,599432,62.94.83.4,Credit,28,2,23,5,2,Yes,Yes,0,No,0,Normal
340618,82362,7,6:23,4/21/2025,ATM,15856,Electronics,London,Islamabad,212,328921,237.17.71.58,Debit,16,7,17,2,7,No,No,0,Yes,0,Normal
816113,45328,1,7:33,2/2/2025,ATM,13562,Fuel,Singapore,Multan,92,606332,235.53.150.247,Debit,9,1,7,2,2,Yes,Yes,0,Yes,0,Normal
356526,54174,9,22:14,2/7/2025,POS,86142,Fuel,London,Lahore,216,143232,106.139.151.175,Debit,29,2,11,5,7,No,No,2,No,0,Normal
566301,82929,3,3:47,1/29/2025,ATM,13915,Fuel,Faisalabad,Lahore,437,479341,11.42.111.51,Credit,32,7,20,4,6,No,Yes,1,No,0,Normal
448851,92442,2,14:50,3/21/2025,POS,59748,Clothing,Dubai,Karachi,192,549338,160.253.10.88,Debit,20,2,23,4,2,Yes,No,0,Yes,0,Normal
437251,55980,7,3:22,2/8/2025,POS,22178,Clothing,Multan,Karachi,421,303298,163.61.136.66,Credit,29,7,4,5,9,No,No,2,Yes,0,Normal
124426,54402,1,13:29,1/29/2025,ATM,39102,Grocery,London,Islamabad,269,180129,245.31.218.109,Credit,39,7,9,1,5,No,No,0,No,1,Normal
441910,65859,3,2:22,4/4/2025,POS,98865,Grocery,Faisalabad,Faisalabad,555,949042,105.218.54.215,Credit,9,1,15,3,5,Yes,Yes,1,Yes,0,Normal
873288,14773,2,4:26,3/12/2025,ATM,56970,Electronics,Karachi,Karachi,122,566256,108.10.225.197,Debit,5,1,4,3,9,No,No,2,No,1,Normal
864930,83464,6,19:29,4/12/2025,ATM,60518,Clothing,Dubai,Karachi,433,773972,35.242.28.2,Credit,23,1,13,5,9,Yes,No,2,No,1,Normal
193211,37201,2,16:39,4/2/2025,Online,46272,Electronics,Multan,Multan,77,384860,253.125.193.8,Credit,15,5,16,1,3,Yes,No,2,No,0,Normal
112773,74692,7,6:46,2/7/2025,Online,96608,Fuel,Dubai,Islamabad,226,224744,137.113.98.112,Credit,37,2,11,5,2,Yes,No,1,Yes,0,Fraud
505285,69029,9,14:11,4/2/2025,Online,14155,Clothing,Islamabad,Lahore,472,287001,38.175.96.121,Debit,31,5,19,2,7,No,No,0,Yes,0,Normal
871090,15410,5,16:59,3/17/2025,POS,60315,Fuel,London,Faisalabad,277,653981,231.8.11.106,Credit,17,2,2,2,4,Yes,No,1,No,1,Normal
779402,19060,3,17:30,4/22/2025,Online,19084,Restaurant,Dubai,Multan,140,546140,75.234.107.66,Debit,5,6,22,2,7,No,No,1,Yes,0,Normal
537103,37171,4,17:05,4/27/2025,POS,58768,Restaurant,Singapore,Karachi,276,645154,234.63.114.4,Debit,37,5,19,3,8,Yes,No,0,No,0,Normal
301958,84354,3,12:55,5/1/2025,POS,23835,Electronics,Bangkok,Islamabad,340,241549,186.56.167.175,Debit,39,5,11,1,5,Yes,No,1,No,1,Normal
510873,77815,2,0:55,1/16/2025,Online,20652,Fuel,Multan,Multan,125,865375,117.186.166.112,Debit,28,3,19,4,2,Yes,No,1,Yes,1,Normal
792130,57243,4,17:02,4/29/2025,ATM,91984,ATM,Dubai,Karachi,427,127447,126.18.105.218,Debit,10,5,18,5,3,No,Yes,1,No,0,Normal
483650,59244,6,23:34,3/17/2025,POS,67532,Grocery,Dubai,Faisalabad,516,598703,79.99.240.237,Debit,33,5,18,1,5,No,Yes,1,No,1,Normal
403447,56638,5,12:45,4/27/2025,ATM,99768,Restaurant,Dubai,Islamabad,221,448094,45.238.6.60,Credit,11,1,13,4,9,Yes,No,1,Yes,0,Normal
244044,56774,3,22:27,1/2/2025,POS,68549,Fuel,London,Karachi,435,565237,230.250.79.20,Credit,30,3,3,4,4,Yes,Yes,1,No,0,Normal
862486,67682,1,19:26,1/10/2025,Online,49054,Grocery,Lahore,Lahore,264,899402,176.148.151.179,Debit,20,3,23,2,7,Yes,No,1,Yes,1,Normal
319727,77482,3,8:12,3/23/2025,Online,19784,Electronics,Multan,Lahore,228,912110,20.26.109.197,Credit,4,6,17,2,3,No,No,2,Yes,0,Normal
101324,72681,8,23:31,3/6/2025,POS,22901,Clothing,London,Faisalabad,307,287608,243.100.207.133,Debit,13,3,9,1,7,No,No,0,No,1,Normal
255537,55025,1,13:13,4/3/2025,Online,56835,ATM,Lahore,Karachi,249,853183,66.242.102.249,Debit,21,4,14,3,3,Yes,Yes,2,No,1,Normal
502486,35661,6,15:09,2/16/2025,POS,22858,Grocery,Islamabad,Karachi,544,871068,141.150.213.19,Debit,15,4,4,4,9,No,No,1,Yes,0,Normal
544693,25538,9,23:52,3/30/2025,ATM,10221,Grocery,Dubai,Multan,414,877414,232.215.248.47,Credit,4,1,13,4,6,No,Yes,1,Yes,1,Normal
338178,63526,8,21:55,2/17/2025,POS,61213,Electronics,Multan,Lahore,151,382896,145.18.16.201,Credit,16,2,20,1,8,Yes,No,2,Yes,1,Normal
993824,20332,3,5:05,3/15/2025,ATM,52281,Restaurant,Dubai,Karachi,413,782582,236.56.107.228,Debit,37,1,9,3,3,No,No,1,No,1,Normal
361182,58886,6,8:12,1/4/2025,ATM,95689,Restaurant,Bangkok,Islamabad,581,583791,157.172.129.245,Credit,4,1,22,2,2,No,No,0,No,1,Normal
957251,18816,4,8:38,2/22/2025,POS,87725,Restaurant,Kuala Lumpur,Karachi,552,117653,47.46.100.195,Credit,18,2,15,4,1,Yes,Yes,1,No,0,Normal
586941,23563,8,10:05,1/14/2025,POS,13940,Restaurant,Bangkok,Lahore,50,606497,8.206.214.171,Debit,20,2,8,3,3,Yes,No,1,No,1,Normal
713995,66998,6,22:14,3/3/2025,POS,48039,ATM,Kuala Lumpur,Karachi,354,565119,74.36.144.64,Debit,24,2,8,2,6,No,No,0,No,0,Normal
872494,26350,5,17:00,1/23/2025,ATM,72007,Grocery,Islamabad,Islamabad,141,387755,142.105.227.67,Debit,17,3,22,2,6,No,No,0,No,1,Normal
208946,58745,9,14:59,2/20/2025,Online,83884,Restaurant,Islamabad,Karachi,113,249664,209.155.160.86,Credit,10,1,10,1,5,Yes,Yes,1,No,0,Normal
635036,38742,7,3:37,2/15/2025,POS,46304,ATM,Faisalabad,Faisalabad,62,230632,228.53.6.35,Credit,20,5,8,4,6,No,No,1,No,1,Normal
776278,42500,4,8:57,4/14/2025,Online,59410,Electronics,Karachi,Faisalabad,20,485407,131.77.186.218,Debit,36,1,10,4,2,No,No,1,No,1,Normal
678570,69364,1,17:56,1/17/2025,ATM,50247,Fuel,Karachi,Islamabad,424,717490,112.68.209.28,Credit,13,1,20,4,2,No,No,0,Yes,1,Normal
109441,40376,7,6:07,1/3/2025,ATM,76834,ATM,Faisalabad,Faisalabad,545,476119,136.58.171.100,Credit,38,5,10,4,7,Yes,Yes,2,No,1,Normal
193470,26820,2,21:27,2/21/2025,Online,63498,Electronics,Dubai,Lahore,361,244759,211.125.210.130,Debit,13,5,3,5,9,Yes,Yes,1,No,1,Normal
665661,36761,7,4:23,1/31/2025,ATM,14723,Clothing,Kuala Lumpur,Lahore,115,779294,65.113.156.199,Credit,5,3,18,1,4,No,No,0,Yes,1,Normal
298075,68706,2,10:31,4/17/2025,ATM,77874,Clothing,Karachi,Karachi,192,952524,115.80.90.125,Debit,38,4,10,3,1,No,Yes,1,No,1,Normal
303758,96008,3,15:37,2/8/2025,POS,72307,Electronics,Karachi,Islamabad,486,596392,52.245.14.141,Debit,35,7,3,1,9,No,No,1,No,1,Fraud
898887,87752,8,0:28,4/21/2025,POS,87322,Electronics,Multan,Lahore,129,606362,18.54.176.152,Credit,12,2,18,4,7,No,No,0,No,1,Normal
909255,60552,1,10:06,1/12/2025,POS,50798,Fuel,London,Islamabad,314,385300,89.209.2.26,Credit,21,4,22,1,6,No,No,0,Yes,0,Normal
207432,25392,9,11:41,4/7/2025,POS,11248,Grocery,Faisalabad,Faisalabad,36,973783,71.243.254.240,Credit,10,7,10,3,4,Yes,Yes,2,No,1,Normal
914824,75934,1,19:57,4/14/2025,Online,57818,ATM,Faisalabad,Multan,584,595279,51.4.36.62,Credit,5,6,9,4,4,No,No,2,Yes,0,Normal
437426,51393,5,6:32,4/25/2025,POS,80022,Fuel,Faisalabad,Karachi,330,137192,148.52.166.102,Credit,25,6,4,3,4,No,Yes,0,Yes,0,Normal
570033,95955,9,3:51,3/20/2025,Online,28529,Electronics,Lahore,Lahore,18,343985,205.9.86.103,Credit,7,2,18,5,6,Yes,Yes,0,Yes,0,Normal
589456,56977,6,10:05,2/1/2025,POS,57666,Restaurant,Islamabad,Karachi,49,689852,138.252.87.51,Debit,16,7,13,1,5,Yes,No,2,No,0,Normal
594997,21673,9,1:39,4/10/2025,Online,61368,Restaurant,Dubai,Multan,439,435191,2.79.46.34,Debit,21,3,1,2,3,No,Yes,0,No,0,Normal
317947,96657,1,1:23,4/28/2025,ATM,36458,ATM,Bangkok,Islamabad,182,485899,22.162.229.207,Credit,31,7,14,4,1,No,No,0,No,1,Normal
238770,96057,5,1:08,1/1/2025,POS,52768,Grocery,Kuala Lumpur,Faisalabad,362,591029,129.60.211.140,Debit,19,1,11,3,3,Yes,No,0,No,1,Normal
113724,49306,5,5:06,3/5/2025,ATM,89353,Fuel,Dubai,Faisalabad,366,842924,12.117.66.112,Debit,25,6,20,3,1,Yes,Yes,2,Yes,0,Normal
183264,15882,1,10:02,3/23/2025,Online,89725,Electronics,London,Islamabad,279,444680,210.73.52.127,Credit,27,6,21,2,1,No,No,0,No,1,Normal
817533,64913,6,5:32,2/6/2025,Online,86636,Electronics,Islamabad,Lahore,572,172906,177.8.189.97,Debit,14,2,8,1,3,Yes,No,0,No,0,Normal
783305,53884,2,19:15,3/6/2025,ATM,99820,Restaurant,Multan,Karachi,251,751540,211.177.88.151,Debit,27,5,19,2,6,No,No,2,Yes,1,Normal
257382,37646,3,8:00,4/18/2025,Online,51581,Clothing,London,Faisalabad,432,232800,148.188.68.220,Credit,21,1,14,3,9,Yes,Yes,0,Yes,1,Normal
731115,13137,9,3:33,3/16/2025,ATM,25725,Electronics,Faisalabad,Multan,430,780161,207.243.17.73,Debit,12,2,23,4,5,No,Yes,1,No,0,Normal
298444,93133,7,18:52,1/16/2025,POS,76539,Clothing,Karachi,Islamabad,222,972949,119.14.21.240,Credit,39,1,15,2,2,Yes,No,0,Yes,0,Normal
910846,46734,7,8:24,3/20/2025,POS,46417,Clothing,Karachi,Lahore,396,867555,196.204.195.200,Credit,33,1,6,3,2,Yes,Yes,0,Yes,1,Normal
640640,99082,4,5:49,3/2/2025,POS,57362,Electronics,Kuala Lumpur,Islamabad,90,662833,84.80.100.37,Debit,35,7,13,4,4,Yes,No,2,No,1,Normal
299985,46235,8,11:30,1/17/2025,POS,59001,ATM,Singapore,Karachi,103,798078,241.72.104.183,Debit,26,1,11,1,9,Yes,Yes,0,Yes,0,Normal
469478,57786,2,4:12,1/28/2025,ATM,85670,Fuel,Singapore,Lahore,52,635223,101.64.206.56,Debit,25,5,9,4,5,No,No,2,No,1,Normal
565887,26796,8,23:39,2/26/2025,POS,66753,Electronics,Kuala Lumpur,Lahore,5,285426,38.230.84.5,Debit,22,6,10,5,1,Yes,Yes,1,No,0,Normal
351270,63479,8,23:16,4/9/2025,POS,34818,Clothing,Islamabad,Karachi,483,589061,229.128.173.37,Debit,18,2,5,4,3,Yes,Yes,1,No,1,Normal
678240,72458,8,15:12,4/26/2025,Online,76741,Electronics,London,Karachi,132,162907,243.100.92.37,Credit,4,2,24,3,8,Yes,No,0,No,0,Normal
132793,41235,6,5:27,1/8/2025,POS,92834,Grocery,Islamabad,Lahore,560,269592,193.238.52.85,Debit,17,2,16,1,3,Yes,Yes,2,Yes,0,Fraud
705527,40235,5,6:53,1/18/2025,ATM,23878,ATM,Faisalabad,Faisalabad,219,186461,50.110.129.86,Debit,23,6,21,1,2,Yes,No,1,No,0,Normal
248545,60511,8,1:29,4/12/2025,ATM,31687,Electronics,Lahore,Multan,235,242111,128.126.27.111,Credit,24,2,20,4,3,No,Yes,0,Yes,1,Normal
941308,59733,7,18:52,1/24/2025,Online,45876,Grocery,Islamabad,Multan,137,361946,104.91.233.135,Credit,12,1,23,2,6,No,No,2,No,1,Normal
199719,19133,9,16:21,1/28/2025,Online,99764,Restaurant,Islamabad,Islamabad,65,903840,133.233.19.128,Credit,38,5,2,2,5,Yes,Yes,0,No,0,Normal
305389,34634,7,5:59,4/3/2025,Online,64255,Electronics,Lahore,Karachi,5,328439,138.101.21.199,Debit,9,5,2,5,9,No,No,0,Yes,0,Normal
544895,26955,5,19:27,4/24/2025,POS,98488,Fuel,Multan,Multan,472,431473,200.52.82.8,Debit,22,3,14,5,5,No,Yes,0,No,1,Normal
323039,73089,3,7:19,3/26/2025,Online,63239,Grocery,Singapore,Karachi,188,435715,249.70.75.236,Credit,35,7,23,5,5,No,No,2,No,0,Normal
723131,17756,8,5:55,3/20/2025,ATM,44980,Grocery,London,Multan,488,279204,248.58.111.69,Debit,15,6,16,3,3,No,Yes,2,No,0,Normal
564432,99294,1,19:51,2/12/2025,POS,74397,Fuel,Singapore,Islamabad,432,864114,169.231.240.96,Credit,19,5,24,3,1,Yes,No,0,No,0,Normal
501144,88726,5,10:52,4/16/2025,ATM,86467,ATM,Singapore,Karachi,17,808593,200.38.53.170,Credit,38,2,22,5,5,No,No,2,No,1,Normal
752399,87368,7,15:40,2/6/2025,ATM,22633,Electronics,Multan,Multan,375,859416,211.190.220.23,Credit,28,6,5,3,1,Yes,Yes,0,Yes,1,Normal
139443,17859,7,4:35,2/5/2025,ATM,25867,Fuel,Lahore,Faisalabad,501,795374,148.150.7.126,Credit,30,6,18,3,6,No,Yes,0,No,0,Normal
904242,23845,4,11:52,2/12/2025,ATM,51160,Fuel,Kuala Lumpur,Faisalabad,514,519132,111.59.209.48,Credit,22,6,11,3,8,No,Yes,2,No,0,Normal
619005,79186,1,5:21,3/23/2025,ATM,86583,Electronics,Singapore,Lahore,498,452271,174.209.40.25,Debit,11,6,17,3,2,Yes,No,1,Yes,1,Normal
863253,83281,4,18:00,4/17/2025,Online,34619,ATM,Faisalabad,Lahore,27,717491,125.72.58.28,Debit,4,3,14,1,9,No,Yes,1,No,0,Normal
721821,14717,6,7:25,2/17/2025,Online,84236,Grocery,Islamabad,Multan,168,972394,220.64.190.198,Credit,19,6,9,4,6,No,Yes,0,Yes,0,Normal
420107,59027,7,1:22,4/1/2025,POS,66899,Clothing,Lahore,Islamabad,453,800104,153.41.116.230,Debit,24,2,18,4,5,No,No,0,Yes,0,Normal
962537,44922,5,20:25,3/14/2025,ATM,77959,ATM,Lahore,Lahore,151,778226,209.198.105.249,Debit,28,1,8,2,4,No,No,1,Yes,1,Normal
997447,15063,1,10:15,1/15/2025,Online,32869,Clothing,Lahore,Multan,448,479413,136.8.244.244,Credit,31,7,2,1,6,No,No,1,Yes,1,Normal
666490,46230,1,6:12,2/2/2025,ATM,57777,Restaurant,Bangkok,Faisalabad,293,464589,206.235.211.206,Credit,8,4,6,1,6,Yes,No,0,Yes,0,Normal
273764,97999,7,4:18,4/11/2025,ATM,39962,Restaurant,Dubai,Karachi,146,954100,185.49.13.32,Debit,7,3,4,1,5,Yes,Yes,2,No,1,Normal
272266,94163,4,9:23,3/7/2025,Online,94066,Grocery,Karachi,Karachi,344,795329,48.129.254.94,Credit,6,2,7,3,7,No,No,0,Yes,0,Normal
431807,81523,2,6:17,2/1/2025,ATM,68957,Restaurant,Faisalabad,Lahore,29,963239,213.26.32.132,Credit,24,3,11,1,2,No,Yes,0,Yes,1,Normal
988589,68522,9,16:55,4/3/2025,POS,30451,Clothing,Multan,Karachi,185,760690,60.161.132.111,Debit,29,5,18,2,3,No,Yes,0,No,0,Normal
640461,28548,7,5:38,1/16/2025,POS,61602,Restaurant,Karachi,Lahore,168,553691,82.224.230.136,Debit,34,4,3,2,2,No,No,2,No,0,Normal
557749,75352,3,1:40,3/26/2025,POS,89739,Grocery,Kuala Lumpur,Lahore,426,235226,12.208.71.238,Debit,19,7,6,5,8,Yes,Yes,1,Yes,0,Normal
705618,18685,2,3:38,1/5/2025,ATM,24547,Fuel,Karachi,Multan,9,398410,113.172.153.4,Debit,6,6,15,5,7,Yes,Yes,1,No,0,Normal
164867,11193,1,2:49,1/19/2025,POS,14448,ATM,Lahore,Lahore,489,858923,185.48.213.51,Credit,8,4,3,1,3,Yes,Yes,1,Yes,0,Normal
314863,14144,9,8:12,4/27/2025,POS,65309,Electronics,Faisalabad,Multan,99,809796,47.236.160.253,Credit,24,3,17,4,1,No,Yes,0,Yes,0,Normal
598427,79175,3,7:51,3/21/2025,ATM,18805,Fuel,Bangkok,Lahore,267,837396,25.37.126.53,Debit,18,5,6,4,9,No,Yes,2,No,1,Normal
440831,24494,8,0:01,2/28/2025,POS,91352,Grocery,Islamabad,Karachi,459,357341,47.177.175.123,Credit,36,1,12,1,3,No,No,1,No,1,Normal
840624,47569,5,1:46,1/11/2025,Online,11531,Clothing,Karachi,Karachi,229,746549,198.107.122.251,Debit,17,1,9,2,2,Yes,Yes,2,No,1,Normal
201611,50706,1,20:48,1/4/2025,Online,27955,ATM,Bangkok,Multan,489,588366,136.178.246.129,Debit,5,1,18,2,9,No,No,0,No,0,Normal
231790,35668,2,14:51,1/4/2025,Online,47904,Restaurant,Islamabad,Islamabad,218,816004,237.100.96.69,Debit,13,7,15,5,1,No,No,2,Yes,1,Normal
885272,83472,3,7:29,3/16/2025,POS,53055,Electronics,Dubai,Karachi,481,309498,109.105.65.205,Credit,24,6,13,3,8,Yes,No,1,No,0,Normal
809622,18615,8,15:18,4/20/2025,POS,24015,Electronics,Islamabad,Faisalabad,578,629939,45.124.148.141,Credit,14,3,16,4,3,Yes,No,0,Yes,0,Normal
853998,81985,8,17:29,2/14/2025,POS,78478,Fuel,Lahore,Faisalabad,226,664567,245.32.196.213,Credit,34,1,15,5,8,Yes,No,0,Yes,1,Normal
395045,39549,7,4:00,2/26/2025,POS,73212,Clothing,Islamabad,Lahore,343,810444,251.171.148.218,Debit,10,5,13,1,4,Yes,Yes,0,No,1,Normal
628808,31036,1,13:30,3/4/2025,Online,62717,Restaurant,Bangkok,Islamabad,405,654348,110.189.189.218,Debit,14,5,10,2,2,Yes,No,1,No,0,Normal
852117,41374,7,22:57,4/16/2025,Online,49134,Restaurant,Multan,Faisalabad,2,305370,98.107.178.87,Debit,31,7,4,4,1,No,Yes,1,No,0,Normal
706914,63233,8,10:43,3/9/2025,Online,26490,Electronics,Kuala Lumpur,Karachi,219,840745,59.213.146.239,Credit,19,2,8,5,1,Yes,Yes,1,Yes,0,Normal
289155,28556,8,18:04,3/24/2025,POS,89215,Clothing,Faisalabad,Faisalabad,80,245090,160.24.92.106,Credit,11,2,21,4,4,No,No,1,No,1,Normal
437344,73116,4,7:52,3/29/2025,POS,11610,Grocery,Singapore,Faisalabad,30,477829,28.76.111.144,Credit,34,5,18,5,3,Yes,Yes,1,Yes,0,Normal
473077,76440,9,10:47,3/19/2025,Online,49675,ATM,Multan,Karachi,206,264255,174.244.80.5,Debit,21,7,13,4,7,Yes,No,2,Yes,1,Normal
941190,40435,5,20:40,2/27/2025,ATM,68334,Fuel,Bangkok,Faisalabad,144,881638,160.79.131.131,Debit,7,2,3,4,4,No,No,1,Yes,0,Normal
328455,53062,7,12:00,3/16/2025,POS,84377,ATM,Bangkok,Faisalabad,502,547244,27.161.175.154,Credit,7,6,10,1,1,No,No,2,Yes,0,Normal
976693,89150,1,22:40,1/20/2025,ATM,68549,ATM,Multan,Multan,338,577685,39.190.158.76,Debit,22,7,5,3,8,No,No,1,Yes,1,Normal
715573,87181,9,14:34,3/19/2025,Online,75388,Clothing,Singapore,Lahore,543,973881,52.30.180.199,Debit,29,5,18,2,3,Yes,No,1,Yes,1,Normal
281735,18286,6,10:27,4/20/2025,POS,30694,Restaurant,Lahore,Lahore,268,513517,238.226.76.215,Debit,9,3,7,5,9,Yes,No,1,No,0,Normal
